# maxrange N1 N2 finalcard time(s)
14230297 12211817 12666265 14126325 1.015986 
1443181 842299 411574 1188458 0.085426 
2767057 2424454 1885193 2725940 0.192448 
7859999 7681999 2572336 7853124 0.553219 
9475776 3206938 6090161 5520007 0.469539 
15191309 3759541 3722336 6620980 0.596225 
6723382 5177915 4396042 6415055 0.457477 
10313563 2949332 6047599 5063727 0.429788 
17909211 15359227 9928243 17581919 1.250709 
16564285 11912405 15307490 15545143 1.122561 
10794583 2948990 6565662 5144112 0.425427 
4754116 648064 2520188 1207127 0.144397 
7395528 5552743 5575277 6867801 0.488979 
5897490 3456446 2126460 4959036 0.351722 
7889618 791819 7019411 1501420 0.189668 
3080928 482838 1537437 888730 0.093230 
9804310 8158485 2002798 9571489 0.693445 
12634225 3859940 4684170 6454817 0.524201 
10543437 5352113 3593166 7964072 0.558846 
7107722 4098657 3372968 6131219 0.439330 
10418657 5535919 2033953 8342945 0.584158 
7689126 817409 148495 1559366 0.220247 
7726651 7453431 4398160 7717604 0.545731 
8140528 3828143 214414 5864279 0.416490 
9241888 5470818 8785897 7640188 0.565326 
1928577 3792 352542 7580 0.000555 
6755199 546592 1679569 1052735 0.141126 
11126087 8662686 1694880 10524018 0.771047 
4400657 405861 287001 765044 0.088659 
16377017 6072641 1904729 10063108 0.773948 
16491298 11649152 8727673 14913683 1.073825 
16696776 12571925 7271818 15817282 1.149969 
4423428 3723842 559624 4333366 0.303741 
5080308 1290233 3147670 2197708 0.192467 
14322197 12140962 3337244 13865265 0.984734 
16250774 1233689 9013978 2380152 0.377640 
15522325 14493622 6269458 15471490 1.094970 
6648412 4031279 976238 5493921 0.395477 
3565421 1423918 2492249 2344190 0.175191 
19942439 10807823 5426959 16313775 1.193588 
12548159 12327830 9981869 12543578 0.884788 
9001354 8549591 3502938 8982887 0.632715 
2492972 1952805 2276116 2320128 0.165450 
4561852 3341450 3245490 4231474 0.300267 
8375482 1538831 4351443 2796509 0.294362 
7665154 3218669 286531 5263204 0.380206 
10486506 9325635 5961426 10344595 0.739158 
2724790 2429383 1005471 2693906 0.190310 
8323172 5576009 1739345 7342625 0.537813 
16018859 13783661 7852151 15819278 1.142928 
18107280 17289627 1306016 18052041 1.265694 
2146590 2013161 681300 2132093 0.148408 
9725352 6052465 5329327 7951408 0.582261 
19893069 14270341 9921254 17784003 1.277246 
10113083 3589019 2730199 5807816 0.463130 
8189300 7221006 3398638 8104938 0.569081 
14709364 1431841 9422900 2687685 0.291683 
17434154 1228718 14727251 2343308 0.317611 
18273679 927475 13255882 1803869 0.286070 
14292538 9161777 5514496 12446803 0.887983 
4916170 3874146 761574 4723983 0.329122 
7062760 3369209 6446654 5051475 0.359788 
9304465 7838804 5680211 9028770 0.641335 
1713886 1396775 213097 1630578 0.115765 
11826969 3597712 7389360 5943341 0.512442 
12532621 8357453 11729325 11053985 0.813848 
12637289 10150109 12503672 11954439 0.870159 
16734673 8810424 10151526 13564651 0.964169 
7774548 628815 2966825 1178768 0.134973 
12704313 5132822 2546174 8049233 0.662843 
6994949 2144912 150149 3676256 0.316157 
9678468 455228 8722492 889559 0.125674 
18982933 2798570 13098254 5168201 0.517812 
13213171 109005 2473447 216763 0.021924 
5040140 1322185 4578781 2359062 0.201799 
17572761 14933990 5465638 17072802 1.220350 
10210050 4664000 4340654 7160127 0.529145 
19461075 10393114 6944842 15111838 1.083058 
7235624 3917859 1632927 5408213 0.387076 
12456289 5334678 9429955 8414194 0.654380 
19451238 12011839 9060120 16491601 1.215572 
12125383 5461803 8026365 8705058 0.644208 
10526343 8435622 5788501 10164536 0.729612 
10365981 768237 778350 1466568 0.222366 
3068011 23064 308140 46016 0.003336 
10090192 6366193 1345926 8769118 0.631095 
1756868 747555 35118 1132246 0.089557 
17683174 5162591 3283370 8850155 0.770922 
16005216 1868255 1207289 3564826 0.400851 
16945487 7917441 10069963 11422660 0.848941 
10238957 8642555 4097296 10034030 0.719559 
12713933 10662740 11760114 12469221 0.881748 
17293418 3713119 10392957 6713008 0.695075 
2971726 2256132 2396106 2807053 0.200209 
16925393 15783267 14967084 16877727 1.196037 
10372305 8770100 7519419 10141748 0.731553 
11269559 11199079 1126701 11269083 0.796760 
4734562 135480 4226957 267493 0.027805 
3384280 756321 2129102 1318109 0.132710 
5593010 991880 5170896 1828771 0.190833 
4027583 1277222 421139 2062170 0.170078 
1303708 966123 492706 1213489 0.086941 
12132557 115327 2515138 229679 0.022928 
2980710 489920 2971835 804145 0.088722 
19577690 1591373 9278751 3052861 0.455798 
6963638 4247032 5279097 5843475 0.425345 
15227667 9709125 14508653 13409228 0.990921 
7096180 4129283 4742535 5817603 0.414529 
9513899 632719 4469208 1194109 0.151664 
14749154 7464230 6627317 11100785 0.795732 
15258232 2063177 1606318 3763337 0.393675 
10492373 10100865 1439936 10478561 0.743815 
17609663 11014602 16412671 15601073 1.113882 
14620094 2346453 10343321 4218686 0.458370 
16922351 16005186 516404 16863310 1.200231 
2551742 1578900 1827434 2205344 0.155635 
19147515 397544 15325870 778457 0.108466 
15950186 3786627 6138873 6471542 0.642183 
15675634 5171597 5719877 7721073 0.691385 
1812722 1148949 1626273 1519012 0.111111 
16339643 8105430 9803513 11908919 0.864221 
9495354 3652188 1923698 5999418 0.470689 
6510139 5509309 4758032 6308243 0.457503 
4677418 2733661 723848 4014768 0.281642 
19485269 11458150 12226369 16187169 1.179853 
15342733 9119217 8437444 13272865 0.930054 
7654819 2622551 6086273 4045304 0.331015 
7691087 6817156 100669 7564446 0.541031 
12702450 389087 4462552 764219 0.109376 
13556837 7461377 7800715 10993610 0.801325 
8363610 1044575 6454460 1907995 0.222165 
13666704 4261039 4734061 6506778 0.540879 
10769829 306139 3824719 607657 0.068748 
4321892 3209153 3425018 4043241 0.287284 
17303605 10194293 3360059 13571755 0.990481 
14325361 2281113 9966971 4252522 0.437293 
9834447 312654 696188 617743 0.083166 
11574882 6820381 6785445 10005578 0.707059 
11675551 6678263 9139633 9135977 0.661848 
19650353 19183894 9694003 19640150 1.385657 
2764794 1690382 1988358 2253766 0.164765 
16277107 12803952 9508931 15354530 1.124157 
10679664 9884977 4464596 10615707 0.744442 
16098480 8833206 6045834 13067541 0.922764 
12186354 11474759 5660027 12122384 0.848255 
10832933 6806184 10255786 9413583 0.675397 
7106312 4754579 485473 6467139 0.473698 
5186709 3072614 2370542 4538399 0.310219 
15991608 4334557 7487073 7153803 0.647258 
7712995 4192682 384101 5959199 0.425031 
7196295 341299 5095589 666981 0.087788 
18264801 17509631 3783368 18244600 1.301678 
15446571 14555098 1971523 15393718 1.077048 
5251743 1322768 4265242 2048381 0.164057 
4874089 4813026 1116933 4873616 0.344352 
13798878 11462544 4729836 13411389 0.955498 
19885196 13301740 127061 18437134 1.278290 
3304213 3068287 2446956 3283045 0.231186 
4263370 3386824 2721928 4117310 0.292489 
15465115 9472231 12684107 12985612 0.971124 
2982639 1683767 1761624 2410038 0.176303 
2663198 98856 2599371 191703 0.018546 
13206202 9545887 9461389 11755267 0.874601 
12865128 8728529 6022084 11337715 0.838360 
10994571 9906104 2352716 10887140 0.766498 
4898138 3885071 2747999 4702966 0.331983 
1417540 436301 1029252 751163 0.055845 
10387226 8707830 509366 10047500 0.709946 
10865725 10791731 3540677 10865064 0.764543 
12077645 743327 10294641 1458949 0.208974 
13673339 9094092 5981847 11724294 0.854870 
18417603 16856275 7386911 18130260 1.270262 
2587542 482002 955433 883841 0.083798 
9379174 2054586 8504970 3542812 0.320321 
7407330 121627 6986344 240747 0.024176 
16342013 14795561 10254933 16253616 1.154991 
12048860 8530150 5087032 11237693 0.818824 
9117832 3445180 6202527 5557387 0.448893 
5251990 2144303 2523825 3468510 0.264249 
8959295 5641263 2481337 7689539 0.562112 
7952741 2189420 4261859 3829458 0.330014 
1944976 1201964 64216 1632223 0.118389 
9200801 4138256 5878755 6292317 0.465139 
10199492 2073013 3781736 3808962 0.362611 
17676440 5084699 12263003 8793321 0.766168 
16505735 10054409 16471218 13808212 1.046633 
13002606 11703442 1157139 12887690 0.910707 
7052251 1094090 4837870 2007962 0.238143 
9442530 3017209 428164 4961205 0.388318 
16953165 8553971 13542677 13297529 0.946048 
17565625 7561079 5416466 12010627 0.876178 
14262547 9496561 13993202 12324642 0.886618 
9707131 1161120 5976395 2225348 0.245409 
9621931 1031056 6301084 1927127 0.275911 
19388427 16179312 17199593 18919118 1.368478 
2517543 1609669 464512 2145180 0.151438 
16423768 11887155 10489383 14839761 1.091412 
2524643 166981 2409802 318038 0.031106 
11207394 4251682 1118858 6969435 0.559571 
5854098 2219340 5619254 3660990 0.291587 
11058752 7301375 4173874 9629871 0.696514 
8149010 1409655 2903759 2573201 0.267955 
17856142 9863286 8506584 13981270 1.032548 
19994425 7655097 16871878 12695790 1.012945 
19382853 13993020 2856441 17722489 1.285584 
14416748 6629583 5869100 10380008 0.747032 
10840516 8387298 69540 10255067 0.735649 
13365159 13221044 1757732 13363392 0.945515 
4572553 1334025 3103595 2219774 0.196405 
2943003 2686060 578234 2918332 0.207270 
6518107 6028744 4314163 6487274 0.454139 
19529154 14184707 19278742 18300847 1.283388 
19592334 106623 13534299 212270 0.022281 
16976784 12723516 15669405 15975613 1.166981 
13781763 11176697 3621358 13327599 0.971806 
4546560 2981181 2648454 4112943 0.282478 
5185185 1313562 3395135 2214524 0.187795 
13595097 10798528 2115860 12835645 0.935318 
19373349 14824568 16202248 18446002 1.339302 
4852634 4601834 4130930 4847818 0.342400 
8808585 5955270 5996060 7623013 0.558583 
8034986 696332 7797802 1298368 0.133211 
16237892 6468984 8332237 10336596 0.810214 
6389569 4775268 3228263 5774502 0.414189 
11596366 9788523 6476415 11291964 0.787385 
5222833 2610174 5147558 3907196 0.268618 
7073847 3589404 2835593 5342137 0.383509 
16941062 15898476 2852483 16873905 1.204071 
8830763 356788 611619 661470 0.084955 
13683397 1786660 4026191 3304933 0.384148 
2491982 2075436 1021366 2443313 0.170267 
3043320 1056706 37278 1697871 0.136985 
11797565 8344324 9544109 10732999 0.785421 
18187134 340454 14623384 669413 0.077841 
2299853 1460805 1207783 1953658 0.139478 
7522686 7404372 3039000 7520606 0.530233 
14596534 906175 5320158 1753568 0.255671 
14618834 2606441 1852706 4728185 0.559092 
16095815 15037234 8125346 16007768 1.142492 
9352324 8512850 8164457 9298892 0.657554 
11099451 3392184 46223 5879007 0.490365 
1869343 551419 697304 890820 0.074841 
15375861 10512448 10699217 14054459 1.012762 
15705360 5599768 5818439 9388110 0.750590 
6938620 6573621 1585393 6933108 0.486100 
3886628 1171171 2861512 2023004 0.163774 
18483162 6476474 17090630 10942300 0.866435 
13101996 642787 6559962 1224255 0.141805 
9197811 8667053 2295793 9163094 0.657786 
11066487 6665676 7451975 8935596 0.676433 
14682290 1477410 7763963 2654822 0.284411 
16551633 12084901 8915287 15390364 1.104098 
11927494 1782821 4288607 3253510 0.320442 
7632854 1311180 3681196 2301667 0.267615 
14571475 968398 1097438 1809837 0.230684 
7110751 4032442 763617 5486027 0.395589 
10014811 5812994 4552810 7782299 0.571282 
16768681 3729874 7391583 6538052 0.609144 
4048977 2637961 2974341 3597750 0.254860 
15115464 1751281 253490 3345184 0.414679 
2314107 389343 1929127 709241 0.072745 
18865740 2708851 10329483 4837930 0.604432 
3309587 1541722 347288 2321394 0.167582 
3458793 2384531 2043516 3108757 0.222858 
10546620 3679094 8189911 6147157 0.510714 
17657371 6898013 12203225 11194095 0.901374 
14769883 354155 2695205 699802 0.102163 
17104697 2554737 12370156 4656817 0.494190 
1153674 432453 868919 696024 0.056990 
8785490 8762557 3840772 8785415 0.621316 
3615949 3266649 1334477 3595265 0.251822 
2481690 1261352 1024127 1873143 0.130643 
18307629 13487189 880369 17037188 1.229655 
1766422 921228 418308 1299789 0.092489 
12313043 5897977 12293867 8778600 0.652175 
2486766 46695 2238190 92452 0.008053 
15191653 5499995 4819607 9060144 0.748035 
4665220 1848797 2679964 3128599 0.221969 
14631287 2377951 6471239 4197999 0.418691 
18078721 1032958 4471292 1994356 0.305456 
16707205 8937437 8654623 13541543 0.962071 
16492728 5708801 10828250 9672296 0.797124 
6647227 4664049 280243 6044705 0.438568 
16139563 15341173 10674738 16078116 1.142489 
5277883 1220762 1666475 2276407 0.191172 
18128223 16079075 5261992 17860473 1.277656 
13355511 10498341 3059991 12512939 0.888064 
5632563 1656340 4527332 2804495 0.258570 
4251768 1653967 958198 2615276 0.207331 
2887660 1655588 907276 2449844 0.168183 
18141009 3864120 5834657 6529926 0.655728 
10574887 6611735 7448996 9043603 0.651490 
8794057 4914055 5010227 7263511 0.528933 
5321929 1308797 1205255 2303987 0.215274 
5631942 383476 3832072 738976 0.096846 
9544209 7618045 4034522 9284928 0.646544 
19952366 2784206 13632779 5110919 0.657784 
18101281 4806122 16227882 8271435 0.679704 
14869401 12869508 11515650 14601085 1.045558 
10273413 1699029 6490360 3082430 0.317929 
8414422 633964 5590527 1217369 0.160248 
11505661 10512074 8887255 11430846 0.808722 
12816071 6433580 9497621 9325906 0.662373 
18138000 9480320 16754000 13332666 0.934216 
3769942 782148 3609408 1366164 0.142119 
5830504 1003535 5726175 1833337 0.195520 
5975358 2870555 3572034 4141760 0.291798 
18179117 5503403 4601744 9121825 0.785773 
13521090 10245820 8287796 12751684 0.913956 
16750614 9278941 3187201 12956168 0.930646 
13918865 3862063 12285296 6627934 0.625479 
2176620 1164649 471083 1747991 0.121003 
18705400 9583032 15458386 14207188 1.048348 
6478004 870809 589334 1541761 0.159888 
15266356 7474683 14404998 10730032 0.794759 
9606368 3868887 4142345 6000278 0.498947 
6586128 331573 4692806 639664 0.073778 
18485374 4946180 1562247 8623311 0.777572 
4700010 2561451 3670005 3517597 0.262860 
1838989 743522 855418 1184803 0.089418 
7040926 5592196 591034 6854485 0.475270 
11700699 11602464 5976936 11700136 0.827488 
11189562 10786333 4252672 11178803 0.785047 
19643461 17583520 17816785 19446280 1.373596 
7426169 4501455 1938402 6333932 0.446725 
17032538 4284006 2673269 7135336 0.612796 
16135018 9251120 14431371 12628267 0.904231 
14620392 7318152 6544230 10829352 0.794142 
11836754 3236667 10932901 5515060 0.474283 
13675743 10205642 5262718 12673075 0.922882 
13233021 357931 5183428 701692 0.094878 
4933720 4080390 3332180 4752123 0.336091 
8639634 4063115 326447 6134706 0.437312 
8681983 3339640 1003309 5231841 0.426593 
2648142 393016 40503 720847 0.075221 
19045063 13394890 10446264 17624740 1.253451 
12976554 2590134 8567620 4696131 0.461502 
4531492 3771038 822102 4346774 0.303691 
11900034 234353 10626526 462412 0.059265 
12629780 1252068 7875024 2347677 0.343146 
5862802 1724949 3216466 2989016 0.256160 
10796522 2375867 10392531 4291577 0.384266 
19436157 17489134 11996868 19170344 1.369833 
4438548 1098216 1511166 1947213 0.176020 
11251530 4194560 869139 6861338 0.568109 
15097051 9885656 5239905 13469179 0.976330 
15077589 5077961 7928723 8489194 0.732874 
2194872 224548 1506858 417521 0.041977 
8632557 7255176 7845306 8371291 0.596496 
1262337 1081645 1062022 1241210 0.086931 
7125139 4827578 6279340 6256803 0.450181 
10438014 716208 3696336 1384025 0.183529 
2390523 1059857 610699 1677081 0.122591 
3025015 1024427 2029814 1735272 0.134715 
11340353 9087887 8673188 10920666 0.790505 
18700754 2304126 2227280 4269383 0.546280 
19037710 8687772 1264562 13494035 1.005361 
3906158 3405576 462445 3859780 0.272568 
7967721 122372 7682776 243209 0.026903 
1746410 28320 724820 51717 0.003692 
1387902 659895 82311 1086468 0.075713 
11825916 3259945 4923889 5696681 0.484140 
14216439 14008593 14116604 14213115 1.017157 
9757806 9735399 491449 9757767 0.691343 
13614511 2610579 57560 4642099 0.436446 
12315265 4393562 11427966 7124647 0.582144 
11352976 3326021 5185025 5619004 0.465422 
15259134 5635103 1684928 9437297 0.759696 
8450127 3123190 8121602 4716819 0.370648 
19067697 4187495 119560 7564473 0.696691 
13766839 1252858 11265463 2345166 0.314093 
9152986 8217048 4118218 9019996 0.630460 
11635767 4210431 1394014 6795626 0.548549 
10770136 5965203 7743389 8801897 0.623083 
16870037 11881801 3959164 15808825 1.076541 
6795367 3787223 960807 5602463 0.385450 
10833934 7008728 6715711 9384496 0.669897 
4726095 1233024 4588695 2169113 0.201493 
9520631 9139008 4025754 9501017 0.676425 
10593630 7814771 7671785 9841357 0.707282 
9999242 1101672 9118995 2104595 0.252048 
6071161 4228943 3833566 5487399 0.406626 
7484169 6664459 2355185 7399301 0.524666 
15154931 6738593 10466318 10324028 0.821626 
4541320 4202017 2600100 4517474 0.319104 
11336688 1616237 5150308 2993615 0.323625 
14686974 11855209 10348818 14120201 1.032923 
19413069 9559875 17957104 14497049 1.048928 
1450052 1029794 15813 1325998 0.095463 
12043682 1872563 6782938 3491176 0.408456 
14559277 1076550 8577296 2099879 0.269930 
13146790 2055831 2068725 3801252 0.378831 
11614946 10067627 1886849 11358800 0.816586 
19286229 5310525 2955468 9116541 0.828122 
3827549 2550966 476808 3366473 0.238965 
7680589 1044773 4972782 1931946 0.223879 
2367563 1013185 2023590 1573079 0.119244 
14296984 7242762 12119527 10921590 0.776482 
15747036 996996 7506884 1919500 0.285221 
17837209 11245907 917594 14430139 1.084857 
4834684 2949759 1689938 4136995 0.289660 
12064835 7678120 3824210 9844561 0.732240 
3679781 2277626 3484522 3161241 0.224323 
15482362 15277934 2462176 15479333 1.108015 
11826264 1700915 2764230 3117870 0.338372 
19506853 5513002 14066427 8781539 0.815406 
14390769 9321957 3770056 12720349 0.906006 
1204105 829147 829286 1074418 0.076054 
16951142 9786414 15921076 13618845 1.029887 
9774565 6245635 3382270 8527527 0.610819 
17157265 10443127 5445304 14405903 1.011462 
10203107 3261446 8160746 5620870 0.487567 
11363558 9474309 9938978 11212324 0.804469 
11185160 10751723 5859322 11161589 0.783551 
12895038 10281667 12391178 12382055 0.896737 
19311796 9625265 14648874 14651217 1.064373 
4008430 119184 2583409 235441 0.025002 
17295407 3798740 6943820 6855139 0.709637 
1473495 917431 1319333 1294621 0.090427 
1537967 421528 1432647 732449 0.061789 
17760029 16015697 1544543 17605909 1.255558 
14492631 6219465 13474199 9785031 0.770860 
17182313 8975126 11175940 13248362 0.984047 
15558628 3740280 4595379 6317525 0.515463 
13244856 6359022 709179 10051434 0.708808 
15470641 10093071 2311199 13752324 0.972934 
12087195 10850535 9991809 11963621 0.842225 
9907854 1354435 4537736 2256842 0.209375 
17196008 4918898 17119216 8505428 0.785377 
14258726 10474173 7047339 13400839 0.943826 
13511414 12960603 3524952 13494515 0.953509 
10450857 6536541 3617171 9081415 0.639773 
11270210 7036424 10857548 9606846 0.681195 
3274723 2584698 668145 3132831 0.222758 
18564401 9079068 18008641 13085111 0.940193 
6551394 3400028 5579276 4950211 0.355006 
18638589 11303705 2226762 15657248 1.113209 
1062795 408436 309714 643278 0.051499 
18258803 4880119 9053219 8407539 0.745910 
5033882 3310263 3333643 4386856 0.310025 
11061648 1489919 6373370 2653774 0.301788 
1512505 816876 1285946 1170482 0.080646 
5299067 3870654 2496344 4941844 0.342557 
8573790 3256668 6570440 5309166 0.408223 
1780768 1663257 1297091 1775070 0.125577 
19199093 17742300 8070557 19067937 1.367057 
2386251 2199503 2277723 2366115 0.165403 
8637651 8191513 2044313 8617393 0.603572 
6910435 3525172 3001588 5278018 0.370538 
3775275 366306 1539306 688621 0.078133 
16992200 3424529 6072251 5995046 0.597997 
1053842 371114 688275 615845 0.049174 
9409560 7245861 9003484 9002999 0.644416 
15644664 13917835 12337852 15495632 1.109285 
10821955 9760806 5303103 10696572 0.752625 
17053542 11286568 14700296 15308235 1.076987 
11142496 773523 6439328 1503970 0.193123 
8728258 5047324 1251308 7181846 0.513529 
6713846 1009543 4163221 1856488 0.207053 
7743294 604166 3260584 1171282 0.159328 
4967250 2522625 1234885 4049174 0.271861 
11643253 1636007 10142024 2986290 0.348983 
7833555 7571090 1459344 7822056 0.551522 
10782719 2791062 8326062 4895506 0.457420 
18326644 6990595 4565310 11491199 0.921944 
9029729 6491488 6987558 8174604 0.579444 
9443370 4252294 3937895 6414149 0.486197 
3238858 3048180 885938 3226957 0.226387 
6446286 4142216 1968609 5607009 0.405152 
14873513 13398980 6863300 14679522 1.033863 
13554421 5351158 9226213 8445856 0.635817 
13550658 3196028 9701268 5642126 0.519959 
16374729 15098741 7333091 16322902 1.173181 
19842053 8319271 10363887 13131101 0.982541 
5042772 3048455 641366 4117070 0.294273 
1241302 1075946 569568 1221164 0.085817 
12669440 11546586 8903022 12536812 0.884934 
9197086 5367811 1882484 7647936 0.541620 
17010946 13130769 14429852 15972081 1.133886 
17988751 12721782 4153240 16740204 1.198583 
13454833 9782589 6454456 12449796 0.899416 
1162069 871000 930519 1071139 0.077015 
10053150 5474758 9571381 8150004 0.576005 
2411556 2272655 2126868 2399376 0.168798 
7454328 6544990 3172903 7356616 0.517468 
1211983 533774 720578 812528 0.061554 
13881423 13588895 373639 13876029 0.989270 
15594861 12485692 1823613 15166770 1.087448 
12605807 1754394 7269094 3272338 0.383897 
3110911 876966 1678373 1419023 0.116295 
16565744 12428689 5331294 15389377 1.100960 
16967137 93385 8719283 186328 0.019038 
9365760 3439268 4252586 5485924 0.478133 
3189141 2442335 2251679 3023104 0.214639 
13574882 4872715 4689005 8728674 0.699634 
1449833 272457 62022 492371 0.049059 
2343444 2271895 1639651 2339812 0.164216 
10411310 2851745 9653369 4749631 0.468728 
8537283 4451494 2005776 6668138 0.477686 
18835412 15187135 18056297 18025762 1.305217 
11163042 253412 663128 479180 0.064604 
12861120 2974989 9775348 4999117 0.403779 
7946550 7409099 951606 7923869 0.560182 
10720737 1041984 4458948 1998772 0.249094 
1365914 1227716 582476 1352067 0.096427 
8325554 1600367 205230 2908653 0.274084 
19138264 18338282 2438161 19120192 1.359975 
5753319 3566069 2638250 4731458 0.347083 
13424260 5561619 553203 8180322 0.636560 
3785506 2474421 780994 3372859 0.235285 
3410399 1726194 1231692 2582872 0.180434 
12426701 9024451 11569948 11441710 0.817681 
19480129 17841654 18369625 19362341 1.382113 
7140186 3841825 6805709 5898607 0.398823 
10334779 9433164 7622930 10296875 0.736474 
9034589 570657 617781 1105650 0.141508 
11935247 2424973 10918199 4224170 0.420723 
17950880 17037804 3330211 17911755 1.270807 
10159999 7608871 4970916 9689321 0.673377 
6201114 4422845 3507476 5525102 0.400193 
16668784 7655746 11049176 11547314 0.843588 
10645107 6832569 9774242 9387370 0.686630 
5097218 4207475 2851647 4834016 0.342975 
1907231 1544082 1046552 1842285 0.128920 
4264286 3328930 4153928 4035351 0.285699 
18259617 11905516 8774123 16444269 1.215643 
5343058 4915726 4505225 5304753 0.376965 
7858053 4254520 2838153 5950161 0.437306 
1248617 608431 192484 940970 0.065097 
1535680 55260 1347441 108354 0.009155 
7671564 7185227 7381614 7646407 0.534894 
10833023 6845750 7485314 9368448 0.684541 
15930242 13410139 7642641 15523396 1.098328 
10353825 10289149 7461706 10353358 0.735459 
7134463 862587 5655943 1635171 0.209060 
5394080 15626 2648805 31128 0.002351 
3253491 3096893 1518538 3245026 0.227085 
11111544 913216 516572 1706145 0.229440 
12360161 6688210 3469697 10075663 0.711627 
13895841 4207780 5729388 7081205 0.654593 
13966848 418842 5755494 831290 0.105878 
14500838 10833930 3430138 13454435 0.976440 
2802942 1133710 727513 1877622 0.143338 
1608488 966957 365159 1336241 0.094303 
1922596 919328 736678 1391142 0.101997 
11083598 1088762 542423 2060585 0.246713 
2304435 987412 817119 1447535 0.111022 
15419962 1482834 876594 2833491 0.357904 
8534702 7722157 1530244 8451892 0.592738 
13177440 1804811 5369806 2795271 0.388206 
9695171 679363 3863287 1282946 0.166638 
1845289 1802177 779264 1844204 0.130519 
13295539 12282451 6330334 13229749 0.937566 
4742850 3926772 2700943 4628084 0.324830 
11507986 10378192 6427879 11450698 0.812140 
4279192 937746 470484 1694535 0.160416 
15295657 4112152 6654740 7057253 0.622041 
16215463 15095340 11088467 16124112 1.138418 
9163925 4883019 5923277 7074327 0.502398 
18942709 9386846 8511553 14014767 1.003610 
16554595 11327657 12692331 15032591 1.074749 
2187500 626022 2045820 1074131 0.086530 
6674446 5915371 3814872 6550525 0.467885 
18462029 3165655 18344922 5819140 0.654441 
2376250 2365198 825244 2376214 0.169153 
19171794 7964326 13976952 12445478 1.005624 
6983804 5778656 5366827 6850500 0.487573 
3199267 992798 1685383 1675185 0.142532 
12363193 10819513 7200794 12103274 0.875399 
3822254 267150 1038694 515185 0.057658 
17046355 9734204 13875760 14207009 1.017844 
9876229 6278169 2497774 8859522 0.624837 
16001642 4742406 4043125 8112852 0.724288 
6869906 3466796 186868 5193946 0.369424 
1762508 1515449 815618 1725204 0.122620 
18200987 147848 17025329 294299 0.030111 
10382211 4296782 381369 6698726 0.529421 
17108003 7267431 1545133 11106511 0.897304 
6913064 74752 550270 147450 0.013338 
5491186 2304880 318922 3654517 0.294112 
2537541 2265906 315372 2503622 0.177854 
4930122 429871 2762614 837960 0.089907 
19068399 3857105 7334452 6933812 0.697451 
15459967 9443912 6262743 13103680 0.977966 
13120688 10567920 7513987 12426360 0.890100 
11321676 8201982 2904262 10697182 0.751492 
14220239 4394944 9045749 7173580 0.634510 
11328242 9956410 10830522 11133519 0.797963 
18241306 1079360 6379708 2076867 0.290218 
3732493 3080189 985020 3618220 0.257375 
18786386 276942 11190534 543684 0.075968 
3716509 3131121 355707 3595396 0.257282 
17164626 13048618 8684976 16153043 1.184214 
17482649 11869511 5057523 15646528 1.164144 
19563181 11416354 11724016 16403675 1.153916 
7610720 7290254 512618 7592479 0.533093 
11060014 1295434 489824 2363108 0.258235 
3175739 1791854 1283311 2504470 0.180755 
3804735 3268460 2199584 3727610 0.259722 
16769257 6754132 9708070 10851410 0.844639 
14962507 9979605 5337600 13364657 0.957668 
8432483 1943237 4334002 3160418 0.277230 
3967037 3531331 3264812 3901434 0.272745 
1783348 1256107 979220 1611900 0.113503 
15035368 8914920 326750 12478462 0.910582 
16561149 1375083 1112976 2637537 0.388983 
15813159 15172148 4343730 15793540 1.129194 
4323221 1135913 250057 1966979 0.180190 
13744777 199522 11399591 395473 0.041824 
3030386 3024792 915137 3030367 0.215197 
17992893 12058047 3981189 15789028 1.175041 
18941728 7047128 14768749 11249640 0.881390 
2908766 1024258 1156095 1674418 0.139135 
17208466 1583 3102125 3166 0.000205 
4760186 4063773 4094439 4694105 0.330322 
1321335 1281756 107260 1320709 0.093601 
17134495 9232892 1944202 13161628 0.961028 
1457716 934356 522533 1343219 0.091631 
2140492 2077006 1854439 2140249 0.150064 
2186306 968330 306350 1415079 0.109108 
14040403 9680476 13097221 12324095 0.884147 
1798817 1002501 1162649 1448875 0.106100 
10217934 2272012 1994575 4112289 0.396849 
15638893 326090 7752788 641226 0.090100 
14895504 10422469 10694800 13201026 0.959117 
5425913 1073696 576609 1946184 0.178457 
15989944 14186611 524476 15833504 1.114086 
14600361 12360841 7276192 14284005 1.006302 
13114526 8297114 1150553 10907888 0.789642 
4082050 780904 2336139 1346218 0.119734 
6366796 1693713 1992437 2977066 0.240178 
12586311 7997799 1336599 11056846 0.811378 
11591002 3821770 2589860 6296519 0.508364 
16879552 14792493 16001163 16706827 1.207092 
16982346 2899179 8740408 5301951 0.576515 
14960250 13133677 9654502 14715606 1.037128 
6517553 1404732 2324775 2538360 0.268796 
18418557 466076 386820 920404 0.135612 
5636010 630621 3176118 1183678 0.155359 
9398337 3625007 8293554 5890062 0.462020 
5252277 2968613 1303808 4182990 0.293192 
3707074 1883890 3269102 2942072 0.205980 
18671754 18599888 1402870 18671383 1.336052 
10604139 5515136 10471262 8252304 0.592584 
4196342 1949827 1732357 2879877 0.215439 
16724902 13187493 7497782 15919343 1.145511 
9511154 734516 9276401 1420614 0.149068 
