# maxrange N1 N2 finalcard time(s)
13828929 12336449 351428 12362082 0.027689 
6289270 709940 57127 759607 0.001493 
9153143 2922383 2610058 4637892 0.024838 
1948866 213428 1070919 1162889 0.003492 
7107603 3991979 6123794 6596396 0.032139 
2129793 680043 1740509 1858801 0.007940 
3128425 945791 931502 1431758 0.006015 
3684112 3643169 3408935 3680987 0.011187 
14255332 12698387 9389300 13920215 0.065400 
1303315 701969 1067801 1217013 0.005985 
15132244 2730621 7733082 9436689 0.035110 
1421514 753615 308569 894173 0.003643 
3091009 1338911 1921209 2439107 0.013065 
5039875 401751 1493916 1812685 0.004673 
18250231 13272377 9709986 15622509 0.084005 
17957771 4981739 7603675 10195299 0.055251 
5630304 4324203 361199 4384237 0.011821 
19161257 10492090 9615921 14963746 0.073196 
5084672 4477983 3664383 4939114 0.025925 
13197917 7244340 1271071 7751147 0.026963 
9833163 425700 341101 722374 0.002306 
3491953 3211476 2650154 3416585 0.014587 
19217281 1769781 9021557 9851836 0.035912 
7315861 1087975 1560048 2492465 0.008073 
5566092 3472325 88724 3510426 0.006296 
16040215 6855600 1124707 7438266 0.022937 
14186872 8369510 4712493 9991956 0.051738 
5864481 533316 5298200 5338769 0.016896 
10949153 1303216 4689547 5453627 0.021913 
4147070 684188 2520738 2755785 0.009818 
6496585 2376566 1406629 3236665 0.010934 
9988539 6533916 2407736 7310247 0.033091 
1722172 1138565 798796 1392934 0.008216 
14829832 2114710 10245986 10615434 0.040734 
10822806 4191268 3706355 6400994 0.037209 
1802050 1293768 1357959 1658748 0.008205 
15988922 11875416 2660080 12597664 0.048219 
14369755 12172430 7948619 13424924 0.073151 
5318908 787857 3555522 3754224 0.010584 
9465979 1654550 7247967 7648735 0.023854 
15962564 3931139 1286689 4914712 0.020531 
18467455 14390292 14788226 17419534 0.085842 
12705979 12530979 959422 12543875 0.032982 
7535811 354782 7155895 7175719 0.015987 
10874969 956414 2724822 3440276 0.011038 
10923556 4759756 4920101 7279791 0.038709 
3066317 1033198 2025968 2418672 0.011738 
8851235 5168201 7826208 8494553 0.041922 
16796072 6096101 13667872 14756200 0.070735 
2447450 2145430 813040 2258094 0.007533 
2255018 1287929 1460473 1898386 0.009020 
18194011 18008841 4937562 18061387 0.077098 
18220440 17041104 7707080 17522808 0.085320 
15000093 6167580 5614775 8710423 0.051392 
2155988 802105 53001 827780 0.001661 
1375974 1374389 723491 1375355 0.004295 
2091583 20300 1115955 1125291 0.001943 
9508341 9183991 1095525 9211902 0.029634 
8420696 4637825 825458 5030902 0.016779 
9852888 1828731 7402034 7780454 0.029481 
12493080 12491782 11321719 12492951 0.039513 
10211136 1706169 8282660 8690766 0.032793 
6127303 2596270 4978665 5552548 0.025579 
3056055 2514590 394362 2619377 0.007520 
8676782 3100826 212418 3254072 0.006279 
1267672 495505 300725 657887 0.003220 
2630773 441643 2267751 2319753 0.007583 
1271361 995731 1078062 1231214 0.005057 
11559189 11006107 5344439 11211373 0.044695 
11329519 83963 10311838 10318381 0.023332 
2564682 1240598 500714 1498796 0.005994 
1227241 419161 488949 731544 0.003351 
10817357 8161959 6432100 9696178 0.053754 
11524657 3900386 1420572 4777447 0.019954 
3401305 2670017 1589519 3012759 0.015960 
17322269 3554993 785756 4241259 0.013253 
16727459 1184813 4542727 5239275 0.018839 
4683190 340755 287401 604301 0.001992 
2557051 986984 823194 1556584 0.006352 
14628762 14350880 10241438 14540884 0.060603 
12587760 5526005 4262668 8079985 0.034750 
6331354 5860687 3486619 6117658 0.026142 
17148711 502530 11305250 11474411 0.027669 
8673369 7246200 7451504 8492494 0.041274 
4591026 1691698 4563376 4575814 0.021883 
1913295 273610 612961 825833 0.002436 
11157106 2226308 10579114 10814137 0.038915 
8356649 8103247 6587555 8347584 0.029387 
10913700 8723016 6661232 10095821 0.065769 
18058814 7819585 8911196 14172469 0.058520 
18953642 3740329 16933225 17501246 0.066178 
15080262 7354839 992153 7915562 0.021186 
1082060 633577 680000 942595 0.003945 
9822860 884326 9811957 9812861 0.029983 
6715638 3540082 1152120 4190112 0.013650 
1780300 607471 1708789 1733693 0.006952 
11445431 7089221 8119150 9980968 0.061202 
19263904 2218115 15309567 15714510 0.046832 
13264227 423438 1664602 2036701 0.005307 
14928311 6008482 1175776 6566758 0.021320 
3074602 2624850 2783014 3020134 0.009930 
14047329 13971266 32738 13971714 0.028000 
1885508 446751 425364 750583 0.002825 
11788160 7857455 8833234 10787488 0.056075 
19494010 14928094 2131718 15467191 0.047092 
9418564 5752418 9365430 9394928 0.041137 
19761353 10109400 10186321 15446377 0.076485 
16385387 3494248 3047058 5940076 0.025374 
8875978 7772039 7852890 8756000 0.038494 
8443037 2189777 3979576 5018565 0.025115 
5109644 224691 1097325 1255745 0.003329 
11463558 5733776 7505254 9307281 0.052751 
18868837 12741020 8883054 15961896 0.079318 
16990546 7508101 6232544 11170018 0.048852 
1985700 1123959 1436432 1758973 0.008827 
10961679 988330 4226948 4804159 0.017938 
18348129 7756754 1602920 8751590 0.034458 
7818509 4891404 6301173 7317021 0.038705 
1644146 988446 653350 1258145 0.007250 
10087183 4880533 5478435 7571312 0.031293 
15196827 1887501 3028912 4521218 0.022109 
19176737 9494021 7704253 13210325 0.055496 
10561927 2702883 2441057 4238125 0.022011 
7552473 4778653 4742663 6404817 0.037397 
2054525 27788 167492 193267 0.000475 
13016204 700650 3939965 4431126 0.014728 
3880685 2355099 1962937 3229793 0.015607 
4215546 2168023 194359 2248179 0.005277 
4461366 2782907 2665345 3776535 0.020549 
18488777 16220915 527199 16349400 0.034275 
5710872 5129900 400519 5169994 0.013884 
9527092 5935790 1709228 6608166 0.025803 
8417140 273565 5820234 5901871 0.014305 
14459131 5514889 4254974 7619954 0.032123 
2070392 1042107 1458597 1776145 0.008671 
7351186 6515878 862433 6629915 0.019506 
13214779 8176952 7863294 11380965 0.068696 
6536221 2742005 4049664 5225630 0.023189 
5970818 5268250 5372324 5890955 0.022636 
10921752 5278743 4361961 7604859 0.040773 
8973871 2600433 797239 3131435 0.010964 
11017315 4220262 9650573 10214126 0.055734 
19434455 18283559 17091749 19230569 0.075362 
6409938 2375106 2705237 3942063 0.015644 
10500202 3878058 5834739 7538268 0.036254 
10200474 865282 3873537 4420042 0.018192 
6297783 1128050 5404944 5544645 0.019464 
6610639 3219224 3472551 4934797 0.033324 
11384862 11087909 6610429 11255516 0.056629 
7164213 6777108 3305085 7097164 0.025921 
8654437 412315 922117 1296330 0.004225 
19671752 6226727 8068077 11826400 0.068950 
11622560 3057280 7475267 8515435 0.039366 
10548850 37966 9254686 9258129 0.021369 
11545533 5640944 6790579 9657064 0.053572 
19893403 8317934 7945634 12996641 0.072446 
13972404 5642810 8715414 11089533 0.053791 
7103978 1592639 4243611 4520692 0.018520 
6206371 1663544 3574584 4375939 0.020929 
8746868 4635777 6323775 7818014 0.039366 
12040584 10246106 9678011 11483410 0.048389 
13238319 6467238 7202348 10175595 0.060364 
10845388 2021038 3950499 5498067 0.017450 
5544207 5283581 210940 5291003 0.011460 
4719330 405058 4130917 4186913 0.009045 
17129085 10159989 6005900 12537546 0.075319 
11101489 6672795 2441388 7676062 0.030884 
10721820 6752340 5245953 8532039 0.045033 
16928191 572106 6591269 6922707 0.018344 
18191412 17904496 2588322 17953702 0.056918 
10231996 8073094 7381409 9430843 0.045931 
15986667 14442938 3175070 14599511 0.048516 
6832056 497987 1044887 1479326 0.004906 
12376263 8138434 1066382 8501302 0.029220 
5312109 1455381 2550733 3248940 0.013901 
11022298 233854 7768535 7838122 0.015769 
16256958 15062096 8702596 15592666 0.068500 
11743016 10453886 7692334 11295027 0.047149 
4979982 1853127 1224171 2665955 0.011844 
7196228 3615065 1390270 4246848 0.015950 
3039626 2502014 2661154 2980793 0.011586 
5268780 2297497 4060493 4485560 0.021090 
11333576 3185249 472085 3515259 0.010333 
17870496 16620353 4316181 16985228 0.076214 
17848505 17679185 14806124 17821579 0.077041 
7253124 4215041 3918209 5783393 0.037459 
12270347 3934831 1089157 4612748 0.018255 
17900305 15488401 16985754 17776471 0.073015 
10721063 5806847 3171099 6932240 0.029064 
18760957 5456445 11991086 14061318 0.064556 
14630775 13990735 12273783 14540268 0.056665 
2177503 1767031 956123 1920406 0.007723 
12403529 1488271 2099157 3344405 0.012776 
2901094 2282369 319308 2336314 0.006221 
11876699 3361036 7106956 8567006 0.040116 
4049676 3204426 569017 3309720 0.010391 
16549109 10923005 2625699 11805194 0.048098 
5509192 5340979 149737 5345583 0.013178 
16619041 789265 10511132 10860110 0.031164 
4355903 3473225 2313508 3984235 0.017825 
6911191 1230542 5156566 5464770 0.021005 
2000549 1617655 1721879 1949803 0.007884 
18126997 881759 12172474 12451600 0.033748 
2122590 1522063 713112 1724727 0.007584 
11396296 10353729 8227125 11108371 0.051104 
18743872 1365741 7000187 7887850 0.021898 
15187618 10364584 12089809 13940242 0.070792 
9500843 8749989 3586521 9101676 0.046877 
5942916 1479491 5345680 5585794 0.019838 
16977467 10880918 4217768 12478096 0.057777 
14833428 374002 5214359 5477093 0.014076 
17517723 16292900 10618423 16873468 0.074363 
15331834 11170576 11438961 14197119 0.071740 
19609339 13566862 16563459 18313102 0.094596 
8220734 1007370 26521 1030565 0.001569 
19014523 498682 8741027 8995316 0.024868 
11760182 3954587 2343250 5221376 0.025612 
18728060 16102096 3201132 16673929 0.058916 
10334813 2032350 10185930 10219866 0.039575 
9817857 6905073 1810494 7492681 0.029192 
15938149 13317735 49824 13323145 0.025815 
15842816 6667518 4758767 9496095 0.054187 
11709361 4809578 11609300 11661544 0.047631 
8457666 995716 7298934 7402383 0.020101 
1505177 94938 579118 627318 0.001593 
15244944 11841773 8841852 14192533 0.065659 
13726645 2940321 10559052 11793625 0.040864 
18532091 16832571 1928635 16942044 0.055855 
2654124 1132753 86193 1181593 0.002482 
7744487 6161994 948015 6398591 0.018057 
13126381 7251757 10695627 12055072 0.071767 
3260053 2252777 1084736 2414755 0.010906 
7629701 4189480 1460866 4911180 0.020710 
16878673 12609846 16824040 16867577 0.074983 
13129559 4282738 12189571 12539452 0.058272 
8813760 1231251 8603244 8634632 0.031839 
15056757 3334649 8537748 10062231 0.047202 
13588849 6586926 6779892 10116903 0.064061 
8759325 209838 8256242 8266646 0.017259 
16503812 15771778 112303 15775098 0.029172 
2146546 411779 76671 473829 0.001227 
17922951 2249406 12403825 13286435 0.042681 
18069004 10158193 3900692 11433413 0.047188 
14947677 12104750 932534 122
