# maxrange N1 N2 finalcard time(s)
9901984 2286750 7046392 4029616 0.048877 
18601157 6675692 18350085 10824371 0.154627 
8228669 6646033 2534777 7850016 0.086958 
3882112 1681623 2124536 2663740 0.035424 
10127513 3572747 5287892 5889731 0.079871 
10979716 7389 5881938 14767 0.000150 
2073627 1348423 102918 1805644 0.022985 
5375320 5252068 5059992 5370481 0.047208 
12416219 3749861 5835373 6458499 0.078173 
4155624 3616539 980914 4059926 0.044440 
5236486 445495 1299881 854555 0.008728 
3837643 136271 1576502 268547 0.002487 
4582664 2769150 1563544 3800425 0.045520 
8464777 889743 5994386 1639309 0.015824 
18592290 4313123 6596656 7825030 0.083993 
19288777 8555408 8328211 13513428 0.174155 
1908160 1702641 1405411 1900431 0.016664 
12183675 1159452 10233696 2185025 0.026787 
8382427 2044803 2334370 3478554 0.040663 
15769350 1191097 7239185 2287138 0.020666 
18090960 1651043 4283036 3153910 0.029923 
7937987 5299116 33033 7365878 0.094507 
18859551 4489527 16023588 7733084 0.084273 
2337375 1318919 495970 2000118 0.023703 
3183255 571114 1973321 1029038 0.010176 
12887392 375579 12046540 738438 0.006436 
4032101 77724 1078022 153826 0.001463 
14149832 9363534 5741607 12780165 0.166837 
15042856 3859465 11743492 6706382 0.092538 
1066805 806830 855461 997504 0.010804 
19299142 7612664 11455710 12197231 0.171124 
11101331 7144419 4301036 9821952 0.139241 
15661636 5635642 10216201 9191245 0.137951 
11241427 6462266 8184539 8991179 0.140083 
19070999 15443521 426775 18373927 0.278217 
8829357 2492901 4571243 4410771 0.054106 
18979865 8326322 18543029 12756843 0.184881 
9145207 9054432 5919812 9144263 0.087099 
19667998 5924153 12770507 10128220 0.147496 
17927180 11636631 13101056 15584312 0.202010 
9742675 2069614 1875648 3690174 0.041023 
17471994 11901341 2170320 15825094 0.220549 
17666853 5206557 577562 8648857 0.118334 
1839949 1013204 1631947 1465131 0.017774 
15325695 1596730 5001123 3046860 0.032623 
15808780 4605647 4981263 7613079 0.098292 
17713716 8220286 969574 12752905 0.163198 
13224178 8468377 5223471 11442872 0.161498 
10722593 7308260 7046020 9568768 0.135729 
11011016 8131144 10444764 10364780 0.162555 
12180407 4769957 3140268 7658628 0.111494 
2168754 1432601 172180 1864350 0.022916 
19835607 1984829 6110455 3729353 0.037673 
12551045 2497065 11902833 4474745 0.047148 
10981973 10305430 3218402 10943088 0.107720 
8015781 4342320 5529891 6488783 0.084546 
12717276 9941565 2910566 12120369 0.156285 
6719938 3101685 4670491 4901581 0.073895 
5066623 4259819 4531711 4890563 0.055381 
13856841 6510716 6572354 9687784 0.140416 
12389733 21266 618730 42493 0.000390 
11766632 1165123 7946218 2238142 0.025364 
12681876 4884702 2187215 7883871 0.094898 
13860542 12510021 9809950 13750153 0.141112 
19406332 1058856 18838135 2087196 0.015103 
18148604 9871810 6605841 14262167 0.227216 
9067223 2660625 3886285 4119403 0.043779 
13823749 3892933 9566389 6487129 0.087728 
4602532 2399760 1939107 3559892 0.045073 
9400735 7886223 2692758 9233710 0.117796 
11539387 4364645 8570382 7113630 0.081518 
11829160 7865231 10640484 10463913 0.161419 
17155554 5336881 747562 8660761 0.120226 
6032277 311179 2636402 591904 0.005269 
17848335 6501835 4699366 10504969 0.142666 
10380367 3323382 10020651 5493111 0.074816 
16986208 9765369 10192115 13477622 0.177873 
15379574 6284858 11753098 8146554 0.081246 
11300996 6052715 4569512 8672379 0.136299 
15473067 421518 6774911 832647 0.008091 
11423156 8507989 6154209 10728874 0.142553 
3848021 999264 3094733 1727726 0.020188 
14916418 3964561 10601395 6706674 0.077588 
4463952 90253 2124025 176688 0.001370 
17558022 7524592 3541364 11963323 0.154491 
5180601 3164445 1351494 4325793 0.060021 
7863821 2733694 3523276 4536882 0.061866 
18324960 9409586 16465143 14373122 0.183811 
15800308 2771418 10503062 4974686 0.057961 
5356489 3471402 3485800 4620778 0.065443 
9080886 3743066 6783030 5802305 0.072775 
5445259 1245286 5192391 2118419 0.027445 
1179911 709633 566250 994105 0.011683 
6436388 2349732 3880872 3841347 0.052203 
9541201 1802653 4490530 3299695 0.030043 
15542732 6651083 8983135 11369186 0.124796 
11046824 7282800 4350891 9854289 0.154239 
1930490 280809 1315648 526716 0.005492 
4115152 3558202 2925465 4022506 0.038729 
1772882 1191929 449260 1586505 0.020842 
3370120 658193 712540 1175625 0.013892 
8815380 1903337 7789732 3483669 0.035680 
1693409 1197440 1462286 1560495 0.019118 
19035391 15811714 3915873 18632394 0.279407 
13935396 12528990 5476031 13719287 0.133983 
14016001 988083 10498661 1903392 0.017767 
14476780 8122731 641870 11760404 0.159690 
13262520 312941 8001681 618629 0.005704 
1029053 628848 976402 855410 0.009947 
15318288 8736186 11953665 12623493 0.167701 
11204760 7712332 4427125 10064767 0.134629 
12536492 401997 8854429 793540 0.006982 
6746254 1547106 700846 2622905 0.030944 
5781645 1102757 2701945 2030595 0.017489 
19717041 6697236 19583925 10902215 0.140001 
6249395 951318 3590768 1790334 0.016827 
17128464 332583 4741783 660393 0.005410 
14042365 2427232 6623749 4196490 0.052616 
7587771 4016430 46477 5984122 0.089292 
15422411 1173266 13884854 2200840 0.022313 
6627171 1055309 316585 1998143 0.016806 
11680016 5542568 1310455 8022591 0.108739 
18426270 743757 835070 1452941 0.014806 
4207915 3602961 918470 4093816 0.043649 
16441309 9268926 5960818 12611838 0.189717 
15207056 10791699 7318205 12929627 0.147990 
8449583 5185083 2039509 7357273 0.102747 
14954631 14006306 5678627 14884868 0.134316 
14340950 10733126 5508460 13422511 0.175874 
19067431 14787945 5265269 17268918 0.262534 
14959656 849706 9207412 1648350 0.014920 
7547519 6025582 1364786 7147874 0.078006 
18496870 3214908 11575142 5484991 0.066363 
7398850 4437616 3375423 6015666 0.091149 
2712023 629893 638433 1104904 0.012612 
1263655 697186 116960 924364 0.009353 
17040500 3977164 16788355 6910457 0.094971 
8336313 2373278 993208 4181432 0.040603 
16949023 16661306 11139025 16945252 0.201522 
11775386 11042347 7703851 11727964 0.114562 
16007619 5038346 735409 8039701 0.101070 
4569528 3342028 3280636 4241249 0.061346 
6072213 3810676 2968457 5272506 0.079949 
3993985 1367046 1248115 2271577 0.025874 
13182160 7764444 9796385 10297334 0.130465 
11845204 4098911 5519558 7155409 0.069676 
9611820 2964612 5855835 4780997 0.068782 
1159527 116375 698720 224931 0.002220 
15497987 7621526 14614281 11633104 0.168886 
12731323 12175574 10727313 12710369 0.115245 
2854206 1937259 2745099 2558839 0.035738 
19940086 11173009 19921773 16159170 0.234067 
6012299 5705997 2864935 5990901 0.056022 
2522636 1344932 2076344 2001851 0.021905 
15704796 8555392 3448646 12497110 0.195743 
7550001 4385036 592542 6087401 0.083686 
9678173 600410 3396352 1165444 0.011056 
10837700 9529561 3834002 10654868 0.112661 
18852039 10442022 8616706 14652027 0.191735 
11583362 7823803 3246686 10611561 0.146269 
4898012 2549888 1564671 3638220 0.044097 
3740447 976102 2128682 1616841 0.017358 
2284199 2268624 2055859 2284087 0.016722 
13129067 6703418 11253368 9745982 0.160319 
8050063 5919426 4883955 7426898 0.093287 
17845269 10435313 16012265 14876055 0.220857 
18454414 4561997 14616871 7504350 0.075838 
19299513 9208680 7573095 14459486 0.176746 
17273567 8549102 4818039 12832417 0.179444 
11094174 1460170 2760905 2665887 0.027550 
8611770 7824674 5735443 8526639 0.099273 
7603745 3707606 4991499 5841059 0.078983 
13395007 12797651 9548833 13383878 0.119959 
14840040 11247279 12330366 14045864 0.191515 
8192177 7971349 528268 8185176 0.067239 
7384071 6615226 2608997 7313103 0.075185 
17677436 17057502 10451966 17657785 0.213970 
16341786 8927260 9237399 12758054 0.188578 
1499297 1213492 1265578 1443721 0.016338 
15178497 6413243 6967057 10088694 0.170387 
3790267 3237853 17199 3682300 0.035949 
3910364 939472 3599078 1635859 0.018463 
9821724 547821 2794141 1066205 0.009906 
4661764 1848120 2613283 2919799 0.032423 
12853942 4812599 12433220 6947896 0.084884 
12754365 988207 5739320 1896883 0.017926 
10431801 4012431 3793142 6291797 0.085931 
6773587 705856 6746222 1324278 0.013869 
1896658 100567 91335 197041 0.001533 
17075155 13885889 16498763 16491726 0.198079 
13381775 224727 7134568 445734 0.003623 
17292139 11773542 349158 15174873 0.187725 
19630215 6588486 2236196 9942935 0.139941 
4291980 3994411 1210072 4259086 0.046812 
9662274 7818049 2471560 9274770 0.118221 
2416639 1501318 2031192 2026791 0.025853 
5364792 2248077 5323197 3228446 0.039426 
12138380 4035412 7657200 6710080 0.105230 
5443968 442910 4261861 849273 0.008000 
6970727 1510641 413086 2724339 0.029375 
9400536 226480 4640173 445787 0.003668 
16680429 11982913 4631249 15398092 0.209707 
16479036 9662751 2738918 13273978 0.172511 
18715232 17458719 12633070 18589162 0.230096 
18080776 7390185 271305 11923497 0.165557 
9745105 2790201 7421566 4872592 0.060887 
14454391 2237191 1703794 3891666 0.035777 
18144308 2791957 4170353 5178775 0.065483 
2908548 2758957 2648019 2907586 0.023505 
10752746 10564893 309761 10747689 0.094649 
17759602 16000311 1712019 17384018 0.224567 
16405135 7390133 4011848 12281975 0.130024 
14397243 349415 4142234 674531 0.005448 
11927193 9589516 2773386 11633974 0.134196 
7315047 913064 22588 1738396 0.015862 
5059720 928864 2228614 1632229 0.015908 
18716956 964795 3349147 1789066 0.014172 
16837390 16240675 14384560 16832396 0.204656 
17233355 8675839 8557712 12975217 0.190360 
1801511 174213 1573016 302644 0.003195 
12649716 11653224 10560132 12572940 0.124283 
3159745 1645826 2425768 2459435 0.031320 
3140091 1973318 1660724 2695811 0.035617 
12220968 4930928 3244410 7585192 0.090966 
7210708 3313835 131245 5231490 0.070551 
17771586 13625148 6653891 16909717 0.270401 
18836593 8083893 18301555 12649833 0.196753 
15770520 5339410 10971844 8489905 0.119527 
13228101 4005064 11682528 6869024 0.080561 
16653303 8826008 3289763 13351967 0.159114 
5533206 170193 5219964 336831 0.003127 
1784698 1517286 349511 1750547 0.017063 
2088208 504069 755684 873989 0.009920 
15439124 13442001 6579168 15253648 0.165340 
13069030 11874506 8411939 12954674 0.132379 
5575056 120308 504179 237886 0.001991 
15218657 9467735 10378060 13000985 0.180358 
16454226 11806878 1395814 14796173 0.196252 
7426070 3019419 956910 4265312 0.056242 
3559090 313754 1629929 607776 0.004926 
15606032 14740672 9490070 15560542 0.147027 
6359202 3810716 5476293 5125015 0.070827 
12223735 2784688 7923763 4956778 0.074572 
7596875 3041222 3698606 4792332 0.071793 
16922167 119049 12080325 237435 0.001957 
7514659 3042469 2535655 5020585 0.072497 
4434070 1780270 1299542 2927412 0.034822 
3946414 2042834 2106308 2886836 0.037834 
10372729 9678169 7913860 10350143 0.107633 
17901056 14388219 13702831 17676794 0.278701 
6023440 3129947 2187157 4713995 0.065069 
4898994 846979 329752 1537843 0.016861 
17122729 6152414 9765734 10194617 0.131172 
17235957 4497261 14215218 7892624 0.078753 
14158124 5124213 11400855 8166645 0.106618 
1672783 664641 535254 1055890 0.013544 
18623206 10204974 13385337 14996585 0.215797 
15085972 907604 4601271 1748737 0.015370 
5458701 4197146 242291 5046343 0.059157 
6405071 3088831 370919 4663654 0.071645 
8906622 8595458 7564094 8896660 0.087856 
4078259 616812 3864793 1011389 0.011041 
11227338 277425 7787448 546383 0.004806 
10350359 167403 5616461 332747 0.002489 
3599384 2845183 2965457 3417129 0.040535 
2918943 1566287 716077 2244420 0.029806 
12992448 8182788 3921515 10946172 0.160972 
9856258 4105411 4558045 6563483 0.097357 
5317249 2181508 2411738 3489711 0.046639 
16926754 1449013 16344237 2788194 0.026339 
6373053 2426866 795539 3773277 0.043526 
13393988 8811463 9370029 11768419 0.171613 
17061151 15513576 14562553 16890376 0.228504 
10184072 8353665 6548009 9920748 0.131679 
6299808 5418808 4636010 6224087 0.070420 
9218751 3637231 2771068 6023431 0.075387 
14727551 14717534 10474405 14727544 0.121913 
17100161 7782910 15142186 11432292 0.163414 
2417411 1493603 246946 2000926 0.022903 
11860517 3557705 5854509 5975184 0.079898 
18233570 17687097 6997908 18224484 0.232794 
4143910 2649912 1808639 3715071 0.041049 
1205062 354907 1558 595701 0.007551 
14706704 11552867 12466565 14262771 0.196156 
16472033 13983835 16177876 16256976 0.181908 
2959500 2144850 1323267 2675354 0.030384 
18386917 6418999 12678109 10311180 0.151934 
9950122 1517547 4523808 2844873 0.026977 
6728141 6053153 4116872 6689268 0.068897 
4658322 2768079 215857 3898827 0.050745 
15128121 9482168 11401910 12528851 0.156436 
17999382 516924 7123823 1016554 0.009195 
3065643 2369640 1387529 2887679 0.036240 
4726823 4356332 3006561 4698166 0.050251 
12167852 36360 6834209 72623 0.000680 
3699081 1656318 641904 2557177 0.036355 
16852701 15491580 5799304 16718238 0.173177 
2751403 1036069 94943 1653834 0.020300 
5152910 1680793 2048522 2877955 0.029656 
15724587 223776 1753814 444947 0.003039 
10087928 919648 4197957 1801682 0.011615 
12771048 6502710 5297322 9569412 0.136105 
12380323 1445055 4217065 2631759 0.029447 
16233114 12315965 10487637 15211830 0.184134 
12062548 1680258 5034707 3215307 0.024738 
1135729 597317 200287 864509 0.008709 
17704113 17007073 9464781 17664175 0.211124 
16495251 11206778 3424666 14836671 0.222066 
7125657 2068509 386459 3594698 0.040996 
19496389 11681072 16266669 16362529 0.224828 
10500668 4512977 1515380 6939286 0.101129 
5855714 5713939 3843085 5852446 0.051395 
9705436 704381 4120817 1361667 0.014342 
8287600 4647071 5216646 6670689 0.086847 
3792559 809243 1839506 1512280 0.014744 
17725050 6600198 6647560 10482412 0.142718 
13401014 6608766 7369466 10642293 0.118424 
2412617 645443 1068674 1115932 0.013435 
9538274 1674968 2241383 3130521 0.030953 
1551015 979874 965260 1336511 0.017733 
4568036 3519168 1282643 4331285 0.053764 
10423750 5218794 6373538 7607185 0.096231 
12645538 9754823 11912459 12146473 0.171638 
14375222 2722248 3464966 4839651 0.060961 
16420041 15053095 10920664 16306349 0.168814 
12116941 2453868 5628507 4220151 0.056077 
18034307 8053849 15463580 13250544 0.149203 
18517115 1144731 10136779 2235354 0.021113 
3266194 1478839 166007 2254507 0.030629 
1492425 1330109 1218678 1479511 0.013861 
3283738 611003 438199 1127009 0.012140 
13927532 4748150 11061599 8023009 0.107093 
18320483 13959717 16438828 17253087 0.281012 
12695705 9935827 804330 12249344 0.160699 
1632098 118166 1085896 209735 0.001915 
6265391 5350988 3988847 6132969 0.067914 
4299699 926313 115766 1650254 0.017358 
4746624 2478663 1238212 3645332 0.047141 
7248175 3462047 3049991 5519887 0.070950 
11300742 2844396 8472007 5018728 0.066917 
12437697 11323780 6900287 12365887 0.123471 
3998402 2537374 950518 3337508 0.042348 
8204645 339324 715664 665017 0.005520 
18376731 5406809 15893839 9299099 0.146250 
5790866 145102 4655563 285588 0.003358 
5708726 475882 4556250 908743 0.007448 
2524777 527272 276621 995290 0.007674 
7271401 3510458 2619655 4979746 0.070824 
7035928 387537 6868243 710733 0.005878 
10853023 9881976 5230333 10823287 0.113084 
3290720 2238024 2209489 2984426 0.040554 
7289123 788937 3454794 1486473 0.014665 
8010120 4999220 1121211 6851519 0.084421 
6386851 3484450 878605 4950236 0.062606 
12177718 784961 8443072 1489764 0.013324 
5382524 2360961 329538 3786323 0.041358 
6529297 1076307 3697934 1974598 0.019965 
11767755 287231 2236762 566758 0.005498 
5170506 4719406 2021704 5130943 0.053917 
12519149 5156073 11634075 8277068 0.103168 
6135518 4881579 5364840 5994235 0.082927 
3631439 3247487 670274 3589911 0.036453 
5798426 3589399 5442050 5090898 0.081599 
19415518 623214 18832827 1227856 0.010675 
19636673 2601482 3117537 4828981 0.056031 
11609233 3325910 5766275 6023141 0.062448 
14676538 11137052 10981190 13847928 0.173981 
6444293 3326975 4740025 4732762 0.071975 
4131151 2108642 1787697 2899175 0.031085 
16650301 8046837 2765474 12373159 0.169022 
2785819 38639 237947 75955 0.000651 
18933610 18266061 7710456 18913669 0.230010 
4732036 4706016 968174 4731962 0.045974 
4147554 3185362 4145655 3920569 0.040904 
16300579 4160170 10199661 6642427 0.085423 
15538954 4620650 4455873 7930676 0.112407 
14499599 1677437 2231545 3034676 0.033458 
18630751 7105753 15995061 11587355 0.170309 
15281052 4451021 6919520 7658506 0.100562 
10583223 2563264 9748008 4718552 0.048051 
9516833 407022 5321336 795756 0.006465 
6765221 5679851 6031822 6597247 0.077059 
3429128 2581155 2097632 3270193 0.039323 
19729707 12687144 6689203 16762518 0.228964 
5440770 4876870 5151151 5357501 0.054217 
13496076 10063944 9942890 13000638 0.161134 
3806591 3088553 1218426 3653619 0.041503 
11689013 9057636 7904805 11118821 0.146468 
7323691 415605 6676152 808434 0.007752 
9546119 5484537 2526824 6914667 0.077384 
9513620 7389606 1211644 9193958 0.123934 
18909989 5340849 18237655 8999949 0.128571 
18256816 8437190 8517688 12209629 0.131481 
2835171 1536237 754627 2286314 0.030374 
6948028 534554 1224186 1025403 0.008949 
7596029 4600833 4839472 6245486 0.084584 
3918972 1122824 1398865 1865245 0.021230 
8124337 1343231 4199521 2492669 0.025114 
15448028 8164005 10407670 12297435 0.166269 
17510499 8229866 2866634 12709383 0.176996 
19540471 5078854 16385854 8918047 0.112986 
18450460 12431181 16316534 17052828 0.288476 
16707277 4679663 9947259 7498543 0.097812 
12058800 3295694 10408702 5478597 0.068896 
5367445 1066018 4069885 1924554 0.018553 
4688519 2657405 454122 3751502 0.049970 
12005269 2866217 2899837 5084825 0.053795 
3497502 1476791 2228824 2379343 0.031682 
9413566 8979704 8614263 9397262 0.095029 
10402092 7932309 1156928 9793585 0.134373 
10947209 3776399 8552408 6195878 0.077114 
10330491 2617266 965144 4431021 0.064378 
4497417 1422038 1167463 2247926 0.029792 
5599311 4234770 5179613 5180865 0.067068 
17019034 6177830 4765167 9802554 0.157037 
8551138 6973973 388783 8163688 0.086057 
16518566 13590434 11431447 16319255 0.207105 
12610331 1174091 3192054 2239100 0.019840 
4150125 853195 3012833 1543440 0.016069 
5716771 2977930 218675 4498101 0.075996 
6823888 3573112 12487 5334119 0.075548 
6381465 2350188 2799521 3693555 0.041571 
15162672 348437 961055 677094 0.006457 
8519030 3139192 3984118 4891852 0.061768 
7242834 1979166 4720582 3381633 0.040151 
10655158 2267512 2312667 3932982 0.044210 
18589103 16029369 4412422 18303959 0.260197 
10020550 7182756 9054318 9374745 0.146362 
3381916 1406595 1569786 2269731 0.029490 
7145375 1218554 3240474 2193130 0.027914 
1856043 1702657 399843 1848180 0.014920 
19413554 4370194 17461865 8295753 0.076997 
1468482 1450880 82326 1468204 0.013412 
16701105 14956562 14362853 16516322 0.179128 
15944573 8717329 8632418 12646910 0.203151 
7920292 1509815 7739350 2617147 0.025995 
9057537 1368399 2069517 2548800 0.027864 
2677667 871553 1091882 1395042 0.016192 
4054136 3771469 3461822 4031479 0.036763 
2509902 1297086 1396602 1911582 0.018136 
11473853 5773107 1773162 8523495 0.131322 
2122245 296505 992612 564446 0.005733 
18086594 5436303 5376369 9408048 0.125831 
7978165 6650212 3892218 7793392 0.086476 
17396268 10910389 15027370 14283594 0.207299 
8392641 443561 5650259 859698 0.006751 
9518423 4154417 6911747 6531974 0.100295 
17292180 12990966 11048976 16750213 0.166718 
16840594 4294686 2891697 7476501 0.081058 
19797440 13502456 19235553 18265733 0.282784 
9428545 9347590 2448284 9427267 0.086148 
7525092 3943731 4871069 6080536 0.084409 
5501251 3010552 4859181 4401958 0.066302 
6003342 5904327 840312 6001823 0.050578 
17550395 1061417 6225659 2076798 0.018007 
12417950 12013278 12105491 12407673 0.108874 
8744811 3580471 8285211 5928792 0.085609 
17636435 558204 11512291 1103079 0.010026 
9113371 7043723 2471066 8622489 0.116715 
19073888 9601503 8663587 14615791 0.211464 
14663361 13967692 2848870 14649452 0.131211 
10254185 1664500 2236649 2866256 0.033488 
17776266 11246317 10504055 15535503 0.194248 
6181734 3059875 5158068 4645247 0.069234 
4688046 4165788 2161943 4628898 0.051439 
9239775 187525 7557256 371235 0.003385 
12789918 2078682 5655953 3700878 0.039243 
19363308 14535649 17792633 18221896 0.277802 
16670317 4073507 15549588 6949636 0.079441 
16248728 11839768 12044231 15414175 0.203587 
18157499 6912904 10683861 10944650 0.152041 
8837781 5544473 1424534 7491111 0.108106 
15444522 6861502 5775954 10934079 0.155440 
16064317 12597570 7718239 15559614 0.191998 
18675331 10180720 1729355 14322436 0.209305 
13190184 4642695 12846022 7309600 0.100181 
15485165 4422670 989560 7397283 0.076642 
19311258 5528973 2864596 9512187 0.142324 
15981575 1653049 594374 2808173 0.031615 
4746655 3699751 1798102 4520977 0.056768 
15420507 5368305 8677162 8981345 0.121356 
4258288 2686904 666821 3697899 0.049408 
12219162 8905174 4471557 11459036 0.155176 
14079126 11323676 13956088 13652779 0.174502 
19481030 9692734 9294148 13864268 0.188695 
6639061 4155584 5536649 5755246 0.084887 
6587011 5330655 4495230 6373151 0.081023 
18414622 17678301 13509475 18368073 0.219113 
6912549 3515332 5348481 5195414 0.071527 
11659205 9240693 4608647 10982798 0.144469 
19596064 8500721 14441785 13250982 0.173978 
16370704 2470745 11371935 4510674 0.048994 
8589866 235703 1057530 464588 0.004255 
1906049 1236851 1056512 1699651 0.020913 
13897563 12818695 9922272 13846333 0.134549 
11595613 6214585 3774285 9383780 0.141347 
4778828 241422 1456335 472677 0.003976 
10589799 4390099 7928132 6878337 0.088405 
4111413 1568982 1856321 2646549 0.030966 
8286970 1345159 7016484 2502254 0.027318 
7883034 4425858 4166438 6701517 0.100698 
4253738 2012739 852025 2960510 0.038719 
5359956 1384580 749719 2424063 0.029885 
7266005 4725410 5120313 6607757 0.089832 
1163568 545832 78159 845686 0.009324 
5275533 1389364 3375556 2380571 0.030827 
2570714 443126 2199665 787930 0.008850 
5676865 3902835 2724682 5092823 0.073033 
6438711 4955967 1636704 6131972 0.077112 
12381976 7146424 6277364 9715413 0.138790 
8007561 4386855 4422115 6356895 0.080836 
15448851 1129258 4228634 2141891 0.026409 
5235884 5164610 2434177 5234784 0.048411 
9979003 6464889 7380629 8531668 0.128569 
16703024 4738568 11074524 7872065 0.087478 
19051919 5953885 6667576 9522765 0.133451 
19591334 18018489 14482825 19419097 0.266239 
13241439 6043518 922555 9663946 0.116348 
18411637 1201734 9053339 2344239 0.022479 
9764980 1674328 6259670 2971866 0.032090 
12507433 2640208 12141327 4685873 0.058878 
1405891 1033036 300685 1314831 0.016403 
10060397 5444092 1793445 7685972 0.098426 
12919906 4890739 12840362 7377378 0.080291 
18512503 1305581 15942881 2521499 0.024876 
14847299 12096263 11370287 14126227 0.170925 
14121526 3369927 11426199 6061362 0.066012 
17570370 5755592 11711634 9913119 0.132705 
14909046 13060519 10128709 14778700 0.167662 
2765320 1939362 1531273 2418928 0.029677 
16909810 15798885 3518914 16871190 0.224237 
17741904 13265102 8664270 16492893 0.208587 
9515339 6676955 5053893 8551633 0.126974 
17590072 14095078 15818666 16910572 0.255734 
1748460 1337617 1601493 1629371 0.017106 
15670425 13401108 2390090 15398064 0.170461 
4631499 1965535 4142032 3114982 0.037029 
18686044 1442625 5409930 2800034 0.027176 
8543630 5593193 1980489 7512761 0.108100 
8126616 5026215 5440625 7125259 0.092763 
2333329 753074 311944 1269380 0.013969 
11687684 5110089 2564323 7990756 0.110855 
4154882 3952432 3048430 4147475 0.036602 
4970809 2794118 3978190 3795769 0.046613 
4114467 735434 3733666 1332212 0.012989 
18288880 6207610 13107730 10595287 0.145315 
11578673 5825915 7414604 8593655 0.130502 
3575178 1510621 2980146 2381720 0.033108 
7519836 6326200 6026345 7340995 0.080209 
6856988 4725544 2149264 6467687 0.087412 
11351613 4653260 2519834 7419723 0.087316 
13511146 10712263 11203623 12936974 0.153633 
2225125 1282657 985579 1815084 0.021204 
5103003 2430337 2190496 3657842 0.056003 
10031984 8827820 2738333 9943833 0.114974 
13073625 11881040 9969139 12977755 0.130869 
16558875 689815 7438405 1343748 0.013410 
7125612 2226824 2112137 3417118 0.037360 
14860558 6703546 3966843 10258263 0.158305 
2156407 2086671 1633441 2154391 0.022661 
4294831 411936 4163494 726814 0.006626 
10701993 9006404 3249561 10408674 0.132053 
14087092 10887469 1848916 13228442 0.169583 
8998171 8976154 3172467 8998144 0.082652 
5541655 2714615 344039 4044595 0.051743 
5466004 1379026 3165070 2248319 0.029049 
4441643 1774607 4192778 2603280 0.030771 
19616423 7899942 2123257 12616263 0.197181 
2192741 1131269 1992882 1478627 0.017094 
15681522 2391130 14614598 4453535 0.053782 
5758440 3948807 5512406 5243510 0.075776 
9724119 9553475 6843947 9723133 0.089104 
4298947 2670653 1811430 3737071 0.045326 
13637808 12259656 6960196 13506073 0.139166 
2711509 2694941 754952 2711364 0.025358 
8150871 6364652 1500395 7746349 0.091556 
8244773 7678256 2765966 8210306 0.073924 
19604592 788455 17750310 1526361 0.014522 
13289156 6537528 9200962 10199185 0.125771 
1851004 1740602 732018 1843539 0.015463 
12147124 11218050 6342658 12102555 0.121674 
8045483 3637575 6540939 5797758 0.079817 
3057225 1925133 2863938 2541520 0.033993 
19407477 6590393 15839272 10572320 0.133818 
7231945 3506260 656 5710973 0.066582 
16562613 14470017 2844157 16304388 0.166049 
3993346 3953618 1054058 3992982 0.031337 
16114291 4437713 7759892 7604928 0.100656 
9403447 4126014 2578419 6456382 0.096977 
3770803 2338966 1662483 3015718 0.036088 
15917927 14595929 10281540 15879645 0.154178 
3963410 2118885 2661617 3115508 0.041852 
19536988 10578232 16824038 15629564 0.222455 
18944465 3218681 11957680 5278951 0.066652 
18692762 3676462 11159948 6707550 0.078425 
15255375 8761310 2851662 12369678 0.174194 
8244835 8098484 1562154 8240619 0.064271 
8799843 5218107 4676549 7373801 0.105995 
12733769 12114211 6324332 12697605 0.115416 
18204190 508227 9682324 1005885 0.008842 
5525089 1605973 1355600 2724813 0.030436 
16854338 14971625 11792223 16625455 0.169553 
7502745 895795 5505964 1698338 0.017237 
16933620 6526832 15082065 10344247 0.138325 
16059385 6797671 723842 10700561 0.149391 
3915881 2812794 3354185 3587632 0.041767 
14939544 8177229 13236191 11384965 0.152420 
5557508 4522320 3609614 5406393 0.064577 
4329686 1631174 2732720 2625085 0.030520 
16976024 2783760 16925157 5128126 0.061174 
9930698 3988831 9470875 6626548 0.076935 
9984235 9272247 9969665 9892996 0.106394 
17486980 15389459 7157034 17219310 0.229376 
6936952 6422575 3022003 6918379 0.063468 
2996338 1859017 1235599 2603836 0.034663 
19428571 9456347 18687217 14307950 0.200963 
14368115 10732124 7154940 13804028 0.174133 
12441976 5297496 4973221 7988300 0.100909 
16771662 9570140 5923785 13872069 0.186769 
6264038 2940246 5887572 4544063 0.062017 
8711089 8111742 3443839 8659321 0.091826 
9130115 5859769 7669191 7918576 0.090143 
19487857 9694159 5204449 14558342 0.188501 
12934031 6440480 9662201 9672005 0.138781 
5053603 1005975 2721709 1712096 0.018941 
1480184 735313 106855 1101980 0.012972 
16112312 2002620 13662151 3729319 0.035092 
1809167 1783438 377264 1808863 0.011908 
10125980 9683170 1084878 10099317 0.096186 
4472373 1624314 2876089 2303466 0.025677 
4545123 3810543 2509080 4407491 0.053550 
18475286 18457525 12866627 18475260 0.209475 
3390034 1710175 3232324 2632421 0.032689 
10920822 2034786 3214973 3639542 0.043915 
16676273 15086211 10547879 16475759 0.169107 
14957773 10149250 7230592 13670594 0.163717 
12871141 8605448 40295 11761037 0.163745 
8217972 3174828 5797445 5139040 0.064143 
5148764 166124 3792427 327078 0.003314 
13064135 9175641 16300 12069942 0.169691 
7052540 2523724 660978 4054781 0.045347 
7727524 1506971 7087588 2723432 0.031508 
17589675 5343129 267232 8513332 0.117254 
14125973 966918 9855334 1857131 0.019089 
9306075 8547126 3845175 9236096 0.100287 
13609966 5216606 6025702 7323638 0.084434 
11498922 5293897 8494536 8125432 0.117046 
